Month,Statistic Label,VALUE
1991-01-01 00:01:00,Highest Temperature,12.373333333333333
1991-01-01 00:01:00,Lowest Temperature,-3.5133333333333336
1991-01-01 00:01:00,Mean Temperature,4.506666666666666
1991-01-01 00:02:00,Average Maximum Temperature,7.013333333333334
1991-01-01 00:02:00,Average Minimum Temperature,0.8800000000000001
1991-01-01 00:02:00,Highest Temperature,11.893333333333334
1991-01-01 00:02:00,Lowest Temperature,-4.526666666666667
1991-01-01 00:02:00,Mean Temperature,4.566666666666666
1991-01-01 00:03:00,Average Maximum Temperature,10.860000000000001
1991-01-01 00:03:00,Average Minimum Temperature,4.9399999999999995
1991-01-01 00:03:00,Highest Temperature,14.746666666666666
1991-01-01 00:03:00,Lowest Temperature,-1.5266666666666666
1991-01-01 00:03:00,Mean Temperature,7.92
1991-01-01 00:04:00,Average Maximum Temperature,11.406666666666666
1991-01-01 00:04:00,Average Minimum Temperature,5.319999999999999
1991-01-01 00:04:00,Highest Temperature,15.453333333333331
1991-01-01 00:04:00,Lowest Temperature,0.6
1991-01-01 00:04:00,Mean Temperature,8.38
1991-01-01 00:05:00,Average Maximum Temperature,15.379999999999999
1991-01-01 00:05:00,Average Minimum Temperature,7.86
1991-01-01 00:05:00,Highest Temperature,21.5
1991-01-01 00:05:00,Lowest Temperature,2.36
1991-01-01 00:05:00,Mean Temperature,11.639999999999999
1991-01-01 00:06:00,Average Maximum Temperature,15.626666666666665
1991-01-01 00:06:00,Average Minimum Temperature,8.9
1991-01-01 00:06:00,Highest Temperature,18.986666666666668
1991-01-01 00:06:00,Lowest Temperature,2.98
1991-01-01 00:06:00,Mean Temperature,12.286666666666667
1991-01-01 00:07:00,Average Maximum Temperature,18.8
1991-01-01 00:07:00,Average Minimum Temperature,12.773333333333333
1991-01-01 00:07:00,Highest Temperature,24.326666666666664
1991-01-01 00:07:00,Lowest Temperature,9.726666666666667
1991-01-01 00:07:00,Mean Temperature,15.806666666666667
1991-01-01 00:08:00,Average Maximum Temperature,19.571428571428573
1991-01-01 00:08:00,Average Minimum Temperature,12.407142857142857
1991-01-01 00:08:00,Highest Temperature,24.657142857142855
1991-01-01 00:08:00,Lowest Temperature,6.8500000000000005
1991-01-01 00:08:00,Mean Temperature,16.021428571428572
1991-01-01 00:09:00,Average Maximum Temperature,18.313333333333333
1991-01-01 00:09:00,Average Minimum Temperature,10.520000000000001
1991-01-01 00:09:00,Highest Temperature,24.566666666666666
1991-01-01 00:09:00,Lowest Temperature,3.1199999999999997
1991-01-01 00:09:00,Mean Temperature,14.453333333333335
1991-01-01 00:10:00,Average Maximum Temperature,12.666666666666666
1991-01-01 00:10:00,Average Minimum Temperature,7.02
1991-01-01 00:10:00,Highest Temperature,17.146666666666665
1991-01-01 00:10:00,Lowest Temperature,2.7866666666666666
1991-01-01 00:10:00,Mean Temperature,9.866666666666667
1991-01-01 00:11:00,Average Maximum Temperature,9.96
1991-01-01 00:11:00,Average Minimum Temperature,4.693333333333333
1991-01-01 00:11:00,Highest Temperature,12.806666666666667
1991-01-01 00:11:00,Lowest Temperature,-0.6666666666666666
1991-01-01 00:11:00,Mean Temperature,7.346666666666666
1991-01-01 00:12:00,Average Maximum Temperature,9.24
1991-01-01 00:12:00,Average Minimum Temperature,4.673333333333333
1991-01-01 00:12:00,Highest Temperature,13.286666666666667
1991-01-01 00:12:00,Lowest Temperature,-0.5066666666666666
1991-01-01 00:12:00,Mean Temperature,6.986666666666666
1992-01-01 00:01:00,Average Maximum Temperature,8.166666666666666
1992-01-01 00:01:00,Average Minimum Temperature,3.493333333333333
1992-01-01 00:01:00,Highest Temperature,12.620000000000001
1992-01-01 00:01:00,Lowest Temperature,-2.853333333333333
1992-01-01 00:01:00,Mean Temperature,5.866666666666666
1992-01-01 00:02:00,Average Maximum Temperature,9.573333333333332
1992-01-01 00:02:00,Average Minimum Temperature,3.746666666666667
1992-01-01 00:02:00,Highest Temperature,12.273333333333333
1992-01-01 00:02:00,Lowest Temperature,-2.0933333333333333
1992-01-01 00:02:00,Mean Temperature,6.680000000000001
1992-01-01 00:03:00,Average Maximum Temperature,10.56
1992-01-01 00:03:00,Average Minimum Temperature,5.266666666666667
1992-01-01 00:03:00,Highest Temperature,14.360000000000001
1992-01-01 00:03:00,Lowest Temperature,-0.06666666666666665
1992-01-01 00:03:00,Mean Temperature,7.946666666666667
1992-01-01 00:04:00,Average Maximum Temperature,11.413333333333332
1992-01-01 00:04:00,Average Minimum Temperature,5.46
1992-01-01 00:04:00,Highest Temperature,15.446666666666665
1992-01-01 00:04:00,Lowest Temperature,0.8066666666666666
1992-01-01 00:04:00,Mean Temperature,8.46
1992-01-01 00:05:00,Average Maximum Temperature,16.14
1992-01-01 00:05:00,Average Minimum Temperature,8.52
1992-01-01 00:05:00,Highest Temperature,22.52
1992-01-01 00:05:00,Lowest Temperature,2.7066666666666666
1992-01-01 00:05:00,Mean Temperature,12.360000000000001
1992-01-01 00:06:00,Average Maximum Temperature,18.56
1992-01-01 00:06:00,Average Minimum Temperature,11.026666666666667
1992-01-01 00:06:00,Highest Temperature,23.533333333333335
1992-01-01 00:06:00,Lowest Temperature,7.506666666666666
1992-01-01 00:06:00,Mean Temperature,14.82
1992-01-01 00:07:00,Average Maximum Temperature,18.78666666666667
1992-01-01 00:07:00,Average Minimum Temperature,12.046666666666665
1992-01-01 00:07:00,Highest Temperature,22.12
1992-01-01 00:07:00,Lowest Temperature,7.606666666666667
1992-01-01 00:07:00,Mean Temperature,15.44
1992-01-01 00:08:00,Average Maximum Temperature,17.285714285714285
1992-01-01 00:08:00,Average Minimum Temperature,10.457142857142857
1992-01-01 00:08:00,Highest Temperature,20.00714285714286
1992-01-01 00:08:00,Lowest Temperature,6.3999999999999995
1992-01-01 00:08:00,Mean Temperature,13.9
1992-01-01 00:09:00,Average Maximum Temperature,15.171428571428573
1992-01-01 00:09:00,Average Minimum Temperature,8.342857142857143
1992-01-01 00:09:00,Highest Temperature,18.514285714285712
1992-01-01 00:09:00,Lowest Temperature,2.8428571428571425
1992-01-01 00:09:00,Mean Temperature,11.785714285714286
1992-01-01 00:10:00,Average Maximum Temperature,11.228571428571428
1992-01-01 00:10:00,Average Minimum Temperature,5.142857142857143
1992-01-01 00:10:00,Highest Temperature,16.192857142857143
1992-01-01 00:10:00,Lowest Temperature,-1.2785714285714285
1992-01-01 00:10:00,Mean Temperature,8.221428571428572
1992-01-01 00:11:00,Average Maximum Temperature,10.828571428571427
1992-01-01 00:11:00,Average Minimum Temperature,5.114285714285715
1992-01-01 00:11:00,Highest Temperature,14.957142857142857
1992-01-01 00:11:00,Lowest Temperature,-1.0
1992-01-01 00:11:00,Mean Temperature,7.985714285714286
1992-01-01 00:12:00,Average Maximum Temperature,7.935714285714285
1992-01-01 00:12:00,Average Minimum Temperature,2.3642857142857143
1992-01-01 00:12:00,Highest Temperature,12.135714285714286
1992-01-01 00:12:00,Lowest Temperature,-4.55
1992-01-01 00:12:00,Mean Temperature,5.185714285714285
1993-01-01 00:01:00,Average Maximum Temperature,9.507142857142856
1993-01-01 00:01:00,Average Minimum Temperature,3.642857142857143
1993-01-01 00:01:00,Highest Temperature,13.414285714285715
1993-01-01 00:01:00,Lowest Temperature,-0.7142857142857143
1993-01-01 00:01:00,Mean Temperature,6.6000000000000005
1993-01-01 00:02:00,Average Maximum Temperature,9.335714285714285
1993-01-01 00:02:00,Average Minimum Temperature,4.671428571428572
1993-01-01 00:02:00,Highest Temperature,11.87857142857143
1993-01-01 00:02:00,Lowest Temperature,-0.9571428571428571
1993-01-01 00:02:00,Mean Temperature,7.035714285714286
1993-01-01 00:03:00,Average Maximum Temperature,9.957142857142857
1993-01-01 00:03:00,Average Minimum Temperature,4.121428571428572
1993-01-01 00:03:00,Highest Temperature,14.221428571428572
1993-01-01 00:03:00,Lowest Temperature,-2.2
1993-01-01 00:03:00,Mean Temperature,7.057142857142857
1993-01-01 00:04:00,Average Maximum Temperature,12.62142857142857
1993-01-01 00:04:00,Average Minimum Temperature,6.357142857142857
1993-01-01 00:04:00,Highest Temperature,18.635714285714283
1993-01-01 00:04:00,Lowest Temperature,1.1071428571428572
1993-01-01 00:04:00,Mean Temperature,9.521428571428572
1993-01-01 00:05:00,Average Maximum Temperature,14.307142857142859
1993-01-01 00:05:00,Average Minimum Temperature,6.892857142857143
1993-01-01 00:05:00,Highest Temperature,19.099999999999998
1993-01-01 00:05:00,Lowest Temperature,0.8
1993-01-01 00:05:00,Mean Temperature,10.62857142857143
1993-01-01 00:06:00,Average Maximum Temperature,16.892857142857142
1993-01-01 00:06:00,Average Minimum Temperature,10.592857142857143
1993-01-01 00:06:00,Highest Temperature,22.285714285714285
1993-01-01 00:06:00,Lowest Temperature,5.857142857142857
1993-01-01 00:06:00,Mean Temperature,13.771428571428572
1993-01-01 00:07:00,Average Maximum Temperature,17.514285714285712
1993-01-01 00:07:00,Average Minimum Temperature,11.35
1993-01-01 00:07:00,Highest Temperature,21.37857142857143
1993-01-01 00:07:00,Lowest Temperature,6.764285714285714
1993-01-01 00:07:00,Mean Temperature,14.457142857142857
1993-01-01 00:08:00,Average Maximum Temperature,17.507142857142856
1993-01-01 00:08:00,Average Minimum Temperature,10.464285714285714
1993-01-01 00:08:00,Highest Temperature,21.821428571428573
1993-01-01 00:08:00,Lowest Temperature,5.378571428571428
1993-01-01 00:08:00,Mean Temperature,14.007142857142856
1993-01-01 00:09:00,Average Maximum Temperature,15.75
1993-01-01 00:09:00,Average Minimum Temperature,8.892857142857142
1993-01-01 00:09:00,Highest Temperature,20.77857142857143
1993-01-01 00:09:00,Lowest Temperature,3.25
1993-01-01 00:09:00,Mean Temperature,12.335714285714285
1993-01-01 00:10:00,Average Maximum Temperature,11.557142857142859
1993-01-01 00:10:00,Average Minimum Temperature,4.814285714285715
1993-01-01 00:10:00,Highest Temperature,15.021428571428572
1993-01-01 00:10:00,Lowest Temperature,-2.0357142857142856
1993-01-01 00:10:00,Mean Temperature,8.2
1993-01-01 00:11:00,Average Maximum Temperature,9.478571428571428
1993-01-01 00:11:00,Average Minimum Temperature,4.128571428571428
1993-01-01 00:11:00,Highest Temperature,12.935714285714285
1993-01-01 00:11:00,Lowest Temperature,-2.207142857142857
1993-01-01 00:11:00,Mean Temperature,6.8428571428571425
1993-01-01 00:12:00,Average Maximum Temperature,7.992857142857143
1993-01-01 00:12:00,Average Minimum Temperature,3.3857142857142857
1993-01-01 00:12:00,Highest Temperature,12.992857142857144
1993-01-01 00:12:00,Lowest Temperature,-1.1
1993-01-01 00:12:00,Mean Temperature,6.007142857142857
1994-01-01 00:01:00,Average Maximum Temperature,8.014285714285714
1994-01-01 00:01:00,Average Minimum Temperature,2.8214285714285716
1994-01-01 00:01:00,Highest Temperature,11.285714285714286
1994-01-01 00:01:00,Lowest Temperature,-2.314285714285714
1994-01-01 00:01:00,Mean Temperature,5.742857142857143
1994-01-01 00:02:00,Average Maximum Temperature,7.335714285714286
1994-01-01 00:02:00,Average Minimum Temperature,2.3357142857142854
1994-01-01 00:02:00,Highest Temperature,10.87142857142857
1994-01-01 00:02:00,Lowest Temperature,-3.757142857142857
1994-01-01 00:02:00,Mean Temperature,4.864285714285714
1994-01-01 00:03:00,Average Maximum Temperature,10.485714285714286
1994-01-01 00:03:00,Average Minimum Temperature,4.557142857142857
1994-01-01 00:03:00,Highest Temperature,13.62857142857143
1994-01-01 00:03:00,Lowest Temperature,-0.4714285714285715
1994-01-01 00:03:00,Mean Temperature,7.55
1994-01-01 00:04:00,Average Maximum Temperature,11.307142857142859
1994-01-01 00:04:00,Average Minimum Temperature,4.257142857142857
1994-01-01 00:04:00,Highest Temperature,16.45714285714286
1994-01-01 00:04:00,Lowest Temperature,0.38571428571428573
1994-01-01 00:04:00,Mean Temperature,7.807142857142857
1994-01-01 00:05:00,Average Maximum Temperature,13.671428571428573
1994-01-01 00:05:00,Average Minimum Temperature,6.871428571428572
1994-01-01 00:05:00,Highest Temperature,18.835714285714285
1994-01-01 00:05:00,Lowest Temperature,1.8642857142857143
1994-01-01 00:05:00,Mean Temperature,10.299999999999999
1994-01-01 00:06:00,Average Maximum Temperature,16.15714285714286
1994-01-01 00:06:00,Average Minimum Temperature,9.578571428571427
1994-01-01 00:06:00,Highest Temperature,20.842857142857145
1994-01-01 00:06:00,Lowest Temperature,4.957142857142857
1994-01-01 00:06:00,Mean Temperature,12.892857142857142
1994-01-01 00:07:00,Average Maximum Temperature,18.42142857142857
1994-01-01 00:07:00,Average Minimum Temperature,11.700000000000001
1994-01-01 00:07:00,Highest Temperature,22.085714285714285
1994-01-01 00:07:00,Lowest Temperature,7.05
1994-01-01 00:07:00,Mean Temperature,15.085714285714285
1994-01-01 00:08:00,Average Maximum Temperature,17.6
1994-01-01 00:08:00,Average Minimum Temperature,11.049999999999999
1994-01-01 00:08:00,Highest Temperature,21.907142857142855
1994-01-01 00:08:00,Lowest Temperature,6.235714285714286
1994-01-01 00:08:00,Mean Temperature,14.357142857142858
1994-01-01 00:09:00,Average Maximum Temperature,15.521428571428572
1994-01-01 00:09:00,Average Minimum Temperature,9.064285714285715
1994-01-01 00:09:00,Highest Temperature,20.099999999999998
1994-01-01 00:09:00,Lowest Temperature,4.6000000000000005
1994-01-01 00:09:00,Mean Temperature,12.314285714285715
1994-01-01 00:10:00,Average Maximum Temperature,13.928571428571429
1994-01-01 00:10:00,Average Minimum Temperature,7.678571428571429
1994-01-01 00:10:00,Highest Temperature,18.478571428571428
1994-01-01 00:10:00,Lowest Temperature,1.0357142857142858
1994-01-01 00:10:00,Mean Temperature,10.821428571428571
1994-01-01 00:11:00,Average Maximum Temperature,12.585714285714285
1994-01-01 00:11:00,Average Minimum Temperature,7.435714285714285
1994-01-01 00:11:00,Highest Temperature,15.15
1994-01-01 00:11:00,Lowest Temperature,1.5071428571428573
1994-01-01 00:11:00,Mean Temperature,10.035714285714286
1994-01-01 00:12:00,Average Maximum Temperature,9.985714285714286
1994-01-01 00:12:00,Average Minimum Temperature,4.507142857142857
1994-01-01 00:12:00,Highest Temperature,14.257142857142856
1994-01-01 00:12:00,Lowest Temperature,-1.1357142857142857
1994-01-01 00:12:00,Mean Temperature,7.278571428571429
1995-01-01 00:01:00,Average Maximum Temperature,8.342857142857143
1995-01-01 00:01:00,Average Minimum Temperature,2.4714285714285715
1995-01-01 00:01:00,Highest Temperature,12.335714285714285
1995-01-01 00:01:00,Lowest Temperature,-1.6285714285714286
1995-01-01 00:01:00,Mean Temperature,5.442857142857143
1995-01-01 00:02:00,Average Maximum Temperature,9.35
1995-01-01 00:02:00,Average Minimum Temperature,4.057142857142857
1995-01-01 00:02:00,Highest Temperature,12.9
1995-01-01 00:02:00,Lowest Temperature,-0.19285714285714287
1995-01-01 00:02:00,Mean Temperature,6.735714285714286
1995-01-01 00:03:00,Average Maximum Temperature,9.171428571428573
1995-01-01 00:03:00,Average Minimum Temperature,2.7142857142857144
1995-01-01 00:03:00,Highest Temperature,14.078571428571427
1995-01-01 00:03:00,Lowest Temperature,-2.0214285714285714
1995-01-01 00:03:00,Mean Temperature,5.971428571428571
1995-01-01 00:04:00,Average Maximum Temperature,12.807142857142859
1995-01-01 00:04:00,Average Minimum Temperature,5.392857142857143
1995-01-01 00:04:00,Highest Temperature,18.349999999999998
1995-01-01 00:04:00,Lowest Temperature,-0.6
1995-01-01 00:04:00,Mean Temperature,9.128571428571428
1995-01-01 00:05:00,Average Maximum Temperature,14.414285714285715
1995-01-01 00:05:00,Average Minimum Temperature,7.357142857142857
1995-01-01 00:05:00,Highest Temperature,21.692857142857143
1995-01-01 00:05:00,Lowest Temperature,0.7714285714285715
1995-01-01 00:05:00,Mean Temperature,10.914285714285715
1995-01-01 00:06:00,Average Maximum Temperature,18.571428571428573
1995-01-01 00:06:00,Average Minimum Temperature,10.049999999999999
1995-01-01 00:06:00,Highest Temperature,27.435714285714287
1995-01-01 00:06:00,Lowest Temperature,5.135714285714286
1995-01-01 00:06:00,Mean Temperature,14.328571428571427
1995-01-01 00:07:00,Average Maximum Temperature,20.457142857142856
1995-01-01 00:07:00,Average Minimum Temperature,13.328571428571427
1995-01-01 00:07:00,Highest Temperature,25.942857142857143
1995-01-01 00:07:00,Lowest Temperature,8.428571428571429
1995-01-01 00:07:00,Mean Temperature,16.914285714285715
1995-01-01 00:08:00,Average Maximum Temperature,22.792857142857144
1995-01-01 00:08:00,Average Minimum Temperature,13.421428571428573
1995-01-01 00:08:00,Highest Temperature,28.021428571428572
1995-01-01 00:08:00,Lowest Temperature,8.735714285714286
1995-01-01 00:08:00,Mean Temperature,18.135714285714286
1995-01-01 00:09:00,Average Maximum Temperature,17.414285714285715
1995-01-01 00:09:00,Average Minimum Temperature,9.342857142857143
1995-01-01 00:09:00,Highest Temperature,20.535714285714285
1995-01-01 00:09:00,Lowest Temperature,4.335714285714286
1995-01-01 00:09:00,Mean Temperature,13.4
1995-01-01 00:10:00,Average Maximum Temperature,15.564285714285715
1995-01-01 00:10:00,Average Minimum Temperature,9.664285714285715
1995-01-01 00:10:00,Highest Temperature,19.392857142857142
1995-01-01 00:10:00,Lowest Temperature,2.5142857142857147
1995-01-01 00:10:00,Mean Temperature,12.65
1995-01-01 00:11:00,Average Maximum Temperature,11.464285714285714
1995-01-01 00:11:00,Average Minimum Temperature,5.514285714285714
1995-01-01 00:11:00,Highest Temperature,15.078571428571427
1995-01-01 00:11:00,Lowest Temperature,-2.314285714285714
1995-01-01 00:11:00,Mean Temperature,8.507142857142858
1995-01-01 00:12:00,Average Maximum Temperature,7.142857142857143
1995-01-01 00:12:00,Average Minimum Temperature,2.0785714285714287
1995-01-01 00:12:00,Highest Temperature,14.064285714285715
1995-01-01 00:12:00,Lowest Temperature,-6.028571428571429
1995-01-01 00:12:00,Mean Temperature,4.642857142857143
1996-01-01 00:01:00,Average Maximum Temperature,8.407142857142857
1996-01-01 00:01:00,Average Minimum Temperature,4.357142857142857
1996-01-01 00:01:00,Highest Temperature,12.442857142857141
1996-01-01 00:01:00,Lowest Temperature,-3.014285714285714
1996-01-01 00:01:00,Mean Temperature,6.3999999999999995
1996-01-01 00:02:00,Average Maximum Temperature,7.7
1996-01-01 00:02:00,Average Minimum Temperature,0.8571428571428571
1996-01-01 00:02:00,Highest Temperature,10.928571428571429
1996-01-01 00:02:00,Lowest Temperature,-3.642857142857143
1996-01-01 00:02:00,Mean Temperature,4.307142857142857
1996-01-01 00:03:00,Average Maximum Temperature,8.278571428571428
1996-01-01 00:03:00,Average Minimum Temperature,3.2857142857142856
1996-01-01 00:03:00,Highest Temperature,11.950000000000001
1996-01-01 00:03:00,Lowest Temperature,-1.2785714285714285
1996-01-01 00:03:00,Mean Temperature,5.807142857142857
1996-01-01 00:04:00,Average Maximum Temperature,12.492857142857144
1996-01-01 00:04:00,Average Minimum Temperature,5.3999999999999995
1996-01-01 00:04:00,Highest Temperature,15.87857142857143
1996-01-01 00:04:00,Lowest Temperature,-1.25
1996-01-01 00:04:00,Mean Temperature,8.97857142857143
1996-01-01 00:05:00,Average Maximum Temperature,13.157142857142857
1996-01-01 00:05:00,Average Minimum Temperature,5.035714285714286
1996-01-01 00:05:00,Highest Temperature,18.37857142857143
1996-01-01 00:05:00,Lowest Temperature,-0.04285714285714288
1996-01-01 00:05:00,Mean Temperature,9.114285714285714
1996-01-01 00:06:00,Average Maximum Temperature,17.72142857142857
1996-01-01 00:06:00,Average Minimum Temperature,9.421428571428573
1996-01-01 00:06:00,Highest Temperature,24.314285714285713
1996-01-01 00:06:00,Lowest Temperature,4.871428571428572
1996-01-01 00:06:00,Mean Temperature,13.6
1996-01-01 00:07:00,Average Maximum Temperature,18.985714285714288
1996-01-01 00:07:00,Average Minimum Temperature,11.442857142857141
1996-01-01 00:07:00,Highest Temperature,24.485714285714288
1996-01-01 00:07:00,Lowest Temperature,6.521428571428571
1996-01-01 00:07:00,Mean Temperature,15.235714285714286
1996-01-01 00:08:00,Average Maximum Temperature,18.47142857142857
1996-01-01 00:08:00,Average Minimum Temperature,11.635714285714286
1996-01-01 00:08:00,Highest Temperature,21.95
1996-01-01 00:08:00,Lowest Temperature,6.028571428571429
1996-01-01 00:08:00,Mean Temperature,15.078571428571427
1996-01-01 00:09:00,Average Maximum Temperature,17.85
1996-01-01 00:09:00,Average Minimum Temperature,10.192857142857141
1996-01-01 00:09:00,Highest Temperature,22.464285714285715
1996-01-01 00:09:00,Lowest Temperature,4.921428571428572
1996-01-01 00:09:00,Mean Temperature,14.042857142857143
1996-01-01 00:10:00,Average Maximum Temperature,14.228571428571428
1996-01-01 00:10:00,Average Minimum Temperature,8.657142857142857
1996-01-01 00:10:00,Highest Temperature,18.064285714285713
1996-01-01 00:10:00,Lowest Temperature,3.2285714285714286
1996-01-01 00:10:00,Mean Temperature,11.464285714285714
1996-01-01 00:11:00,Average Maximum Temperature,9.657142857142857
1996-01-01 00:11:00,Average Minimum Temperature,3.585714285714286
1996-01-01 00:11:00,Highest Temperature,15.664285714285715
1996-01-01 00:11:00,Lowest Temperature,-2.3857142857142857
1996-01-01 00:11:00,Mean Temperature,6.6499999999999995
1996-01-01 00:12:00,Average Maximum Temperature,7.271428571428571
1996-01-01 00:12:00,Average Minimum Temperature,2.5214285714285714
1996-01-01 00:12:00,Highest Temperature,12.171428571428573
1996-01-01 00:12:00,Lowest Temperature,-3.6214285714285714
1996-01-01 00:12:00,Mean Temperature,4.928571428571429
1997-01-01 00:01:00,Average Maximum Temperature,7.207142857142857
1997-01-01 00:01:00,Average Minimum Temperature,2.4857142857142853
1997-01-01 00:01:00,Highest Temperature,12.62857142857143
1997-01-01 00:01:00,Lowest Temperature,-3.685714285714286
1997-01-01 00:01:00,Mean Temperature,4.878571428571428
1997-01-01 00:02:00,Average Maximum Temperature,10.007142857142856
1997-01-01 00:02:00,Average Minimum Temperature,3.5357142857142856
1997-01-01 00:02:00,Highest Temperature,12.771428571428572
1997-01-01 00:02:00,Lowest Temperature,-0.7000000000000001
1997-01-01 00:02:00,Mean Temperature,6.807142857142857
1997-01-01 00:03:00,Average Maximum Temperature,11.821428571428571
1997-01-01 00:03:00,Average Minimum Temperature,4.964285714285714
1997-01-01 00:03:00,Highest Temperature,15.414285714285715
1997-01-01 00:03:00,Lowest Temperature,-1.2714285714285716
1997-01-01 00:03:00,Mean Temperature,8.428571428571429
1997-01-01 00:04:00,Average Maximum Temperature,13.661538461538461
1997-01-01 00:04:00,Average Minimum Temperature,6.2153846153846155
1997-01-01 00:04:00,Highest Temperature,18.692307692307693
1997-01-01 00:04:00,Lowest Temperature,0.3692307692307692
1997-01-01 00:04:00,Mean Temperature,9.946153846153846
1997-01-01 00:05:00,Average Maximum Temperature,15.535714285714286
1997-01-01 00:05:00,Average Minimum Temperature,7.514285714285714
1997-01-01 00:05:00,Highest Temperature,23.82857142857143
1997-01-01 00:05:00,Lowest Temperature,0.4928571428571429
1997-01-01 00:05:00,Mean Temperature,11.564285714285715
1997-01-01 00:06:00,Average Maximum Temperature,16.492307692307694
1997-01-01 00:06:00,Average Minimum Temperature,9.976923076923075
1997-01-01 00:06:00,Highest Temperature,20.946153846153848
1997-01-01 00:06:00,Lowest Temperature,5.43076923076923
1997-01-01 00:06:00,Mean Temperature,13.261538461538462
1997-01-01 00:07:00,Average Maximum Temperature,19.323076923076922
1997-01-01 00:07:00,Average Minimum Temperature,11.953846153846154
1997-01-01 00:07:00,Highest Temperature,23.6
1997-01-01 00:07:00,Lowest Temperature,7.9
1997-01-01 00:07:00,Mean Temperature,15.669230769230769
1997-01-01 00:08:00,Average Maximum Temperature,19.946153846153848
1997-01-01 00:08:00,Average Minimum Temperature,13.36923076923077
1997-01-01 00:08:00,Highest Temperature,24.792307692307695
1997-01-01 00:08:00,Lowest Temperature,8.0
1997-01-01 00:08:00,Mean Temperature,16.676923076923078
1997-01-01 00:09:00,Average Maximum Temperature,17.192307692307693
1997-01-01 00:09:00,Average Minimum Temperature,10.846153846153847
1997-01-01 00:09:00,Highest Temperature,20.676923076923078
1997-01-01 00:09:00,Lowest Temperature,5.230769230769231
1997-01-01 00:09:00,Mean Temperature,14.046153846153846
1997-01-01 00:10:00,Average Maximum Temperature,14.376923076923077
1997-01-01 00:10:00,Average Minimum Temperature,8.569230769230769
1997-01-01 00:10:00,Highest Temperature,20.06153846153846
1997-01-01 00:10:00,Lowest Temperature,2.6923076923076925
1997-01-01 00:10:00,Mean Temperature,11.5
1997-01-01 00:11:00,Average Maximum Temperature,11.584615384615384
1997-01-01 00:11:00,Average Minimum Temperature,6.461538461538462
1997-01-01 00:11:00,Highest Temperature,15.884615384615385
1997-01-01 00:11:00,Lowest Temperature,0.2692307692307692
1997-01-01 00:11:00,Mean Temperature,9.061538461538461
1997-01-01 00:12:00,Average Maximum Temperature,9.846153846153847
1997-01-01 00:12:00,Average Minimum Temperature,4.407692307692307
1997-01-01 00:12:00,Highest Temperature,13.261538461538462
1997-01-01 00:12:00,Lowest Temperature,-2.3
1997-01-01 00:12:00,Mean Temperature,7.138461538461538
1998-01-01 00:01:00,Average Maximum Temperature,8.661538461538461
1998-01-01 00:01:00,Average Minimum Temperature,3.338461538461538
1998-01-01 00:01:00,Highest Temperature,14.176923076923078
1998-01-01 00:01:00,Lowest Temperature,-3.1538461538461537
1998-01-01 00:01:00,Mean Temperature,6.0307692307692315
1998-01-01 00:02:00,Average Maximum Temperature,10.96923076923077
1998-01-01 00:02:00,Average Minimum Temperature,5.630769230769231
1998-01-01 00:02:00,Highest Temperature,14.86923076923077
1998-01-01 00:02:00,Lowest Temperature,-2.176923076923077
1998-01-01 00:02:00,Mean Temperature,8.330769230769231
1998-01-01 00:03:00,Average Maximum Temperature,11.384615384615385
1998-01-01 00:03:00,Average Minimum Temperature,5.792307692307692
1998-01-01 00:03:00,Highest Temperature,15.307692307692308
1998-01-01 00:03:00,Lowest Temperature,0.6230769230769232
1998-01-01 00:03:00,Mean Temperature,8.615384615384615
1998-01-01 00:04:00,Average Maximum Temperature,11.246153846153845
1998-01-01 00:04:00,Average Minimum Temperature,4.323076923076924
1998-01-01 00:04:00,Highest Temperature,15.238461538461538
1998-01-01 00:04:00,Lowest Temperature,-2.1307692307692307
1998-01-01 00:04:00,Mean Temperature,7.815384615384615
1998-01-01 00:05:00,Average Maximum Temperature,15.899999999999999
1998-01-01 00:05:00,Average Minimum Temperature,8.576923076923077
1998-01-01 00:05:00,Highest Temperature,22.815384615384616
1998-01-01 00:05:00,Lowest Temperature,3.930769230769231
1998-01-01 00:05:00,Mean Temperature,12.261538461538462
1998-01-01 00:06:00,Average Maximum Temperature,16.661538461538463
1998-01-01 00:06:00,Average Minimum Temperature,9.907692307692308
1998-01-01 00:06:00,Highest Temperature,20.746153846153845
1998-01-01 00:06:00,Lowest Temperature,4.861538461538462
1998-01-01 00:06:00,Mean Temperature,13.315384615384614
1998-01-01 00:07:00,Average Maximum Temperature,17.707692307692305
1998-01-01 00:07:00,Average Minimum Temperature,11.7
1998-01-01 00:07:00,Highest Temperature,20.653846153846153
1998-01-01 00:07:00,Lowest Temperature,7.584615384615384
1998-01-01 00:07:00,Mean Temperature,14.723076923076924
1998-01-01 00:08:00,Average Maximum Temperature,18.907692307692308
1998-01-01 00:08:00,Average Minimum Temperature,11.892307692307693
1998-01-01 00:08:00,Highest Temperature,23.323076923076922
1998-01-01 00:08:00,Lowest Temperature,6.523076923076923
1998-01-01 00:08:00,Mean Temperature,15.415384615384616
1998-01-01 00:09:00,Average Maximum Temperature,17.56153846153846
1998-01-01 00:09:00,Average Minimum Temperature,11.015384615384615
1998-01-01 00:09:00,Highest Temperature,23.092307692307692
1998-01-01 00:09:00,Lowest Temperature,5.438461538461539
1998-01-01 00:09:00,Mean Temperature,14.3
